citation_raw,record_key,title,coverDate,publicationName,doi,eid,scopus_id,citedby_count,prism_url
Lojkásek B. (2005) 'The impact of the extreme floods in July 1997 on the ichthyocenosis of the Oder Catchment area (Czech Republic)'. Hydrobiologia. https://doi.org/10.1007/s10750-005-3644-1,10.1007/s10750-005-3644-1,The impact of the extreme floods in July 1997 on the ichthyocenosis of the Oder Catchment area (Czech Republic),2005-10-01,Hydrobiologia,10.1007/s10750-005-3644-1,2-s2.0-24344469631,24344469631,18,https://api.elsevier.com/content/abstract/scopus_id/24344469631
"Arfi R. (2005) 'Seasonal ecological changes and water level variations in the Sélingué Reservoir (Mali, West Africa)'. Physics and Chemistry of the Earth. https://doi.org/10.1016/j.pce.2005.06.010",10.1016/j.pce.2005.06.010,"Seasonal ecological changes and water level variations in the Sélingué Reservoir (Mali, West Africa)",2005-09-06,Physics and Chemistry of the Earth,10.1016/j.pce.2005.06.010,2-s2.0-24044529784,24044529784,31,https://api.elsevier.com/content/abstract/scopus_id/24044529784
"Hageback J. (2005) 'Climate variability and land-use change in Danangou watershed, China - Examples of small-scale farmers' adaptation'. Climatic Change. https://doi.org/10.1007/s10584-005-5384-7",10.1007/s10584-005-5384-7,"Climate variability and land-use change in Danangou watershed, China - Examples of small-scale farmers' adaptation",2005-09-01,Climatic Change,10.1007/s10584-005-5384-7,2-s2.0-26444440009,26444440009,74,https://api.elsevier.com/content/abstract/scopus_id/26444440009
"Mason J.B. (2005) 'AIDS, drought, and child malnutrition in southern Africa'. Public Health Nutrition. https://doi.org/10.1079/phn2005726",10.1079/phn2005726,"AIDS, drought, and child malnutrition in southern Africa",2005-09-01,Public Health Nutrition,10.1079/phn2005726,2-s2.0-27644542259,27644542259,34,https://api.elsevier.com/content/abstract/scopus_id/27644542259
Mermoud A. (2005) 'Impacts of different irrigation schedules on the water balance components of an onion crop in a semi-arid zone'. Agricultural Water Management. https://doi.org/10.1016/j.agwat.2004.09.033,10.1016/j.agwat.2004.09.033,Impacts of different irrigation schedules on the water balance components of an onion crop in a semi-arid zone,2005-08-22,Agricultural Water Management,10.1016/j.agwat.2004.09.033,2-s2.0-22144480138,22144480138,71,https://api.elsevier.com/content/abstract/scopus_id/22144480138
Luquet D. (2005) ''More crop per drop': How to make it acceptable for farmers?'. Agricultural Water Management. https://doi.org/10.1016/j.agwat.2005.01.011,10.1016/j.agwat.2005.01.011,'More crop per drop': How to make it acceptable for farmers?,2005-08-02,Agricultural Water Management,10.1016/j.agwat.2005.01.011,2-s2.0-20144380446,20144380446,69,https://api.elsevier.com/content/abstract/scopus_id/20144380446
Menni R. (2005) 'Fishes and environment in northwestern Argentina: From lowland to Puna'. Hydrobiologia. https://doi.org/10.1007/s10750-004-8299-9,10.1007/s10750-004-8299-9,Fishes and environment in northwestern Argentina: From lowland to Puna,2005-08-01,Hydrobiologia,10.1007/s10750-004-8299-9,2-s2.0-24644522823,24644522823,14,https://api.elsevier.com/content/abstract/scopus_id/24644522823
"Colmenero Lin D.S. (2005) 'Responses of the fish community to the flood pulse and siltation in a floodplain lake of the Trombetas River, Brazil'. Hydrobiologia. https://doi.org/10.1007/s10750-005-2186-x",10.1007/s10750-005-2186-x,"Responses of the fish community to the flood pulse and siltation in a floodplain lake of the Trombetas River, Brazil",2005-08-01,Hydrobiologia,10.1007/s10750-005-2186-x,2-s2.0-21644456413,21644456413,27,https://api.elsevier.com/content/abstract/scopus_id/21644456413
"Sommer A. (2005) 'East Bengal cyclone of November, 1970: Epidemiological approach to disaster assessment'. Epidemiologic Reviews.",eastbengalcycloneofnovember1970epidemiologicalapproachtodisasterassessment,"East Bengal cyclone of November, 1970: Epidemiological approach to disaster assessment",2005-07-08,Epidemiologic Reviews,,2-s2.0-21244501350,21244501350,6,https://api.elsevier.com/content/abstract/scopus_id/21244501350
Gbetibouo G.A. (2005) 'Measuring the economic impact of climate change on major South African field crops: A Ricardian approach'. Global and Planetary Change. https://doi.org/10.1016/j.gloplacha.2004.10.009,10.1016/j.gloplacha.2004.10.009,Measuring the economic impact of climate change on major South African field crops: A Ricardian approach,2005-07-01,Global and Planetary Change,10.1016/j.gloplacha.2004.10.009,2-s2.0-23844509793,23844509793,197,https://api.elsevier.com/content/abstract/scopus_id/23844509793
"Tripathi S.C. (2005) 'Planting systems on lodging behavior, yield components, and yield of irrigated spring bread wheat'. Crop Science. https://doi.org/10.2135/cropsci2003-714",10.2135/cropsci2003-714,"Planting systems on lodging behavior, yield components, and yield of irrigated spring bread wheat",2005-07-01,Crop Science,10.2135/cropsci2003-714,2-s2.0-22844438793,22844438793,48,https://api.elsevier.com/content/abstract/scopus_id/22844438793
Wang C. (2005) 'Yield gap estimation by combining remote sensing and crop growth model'. Nongye Gongcheng Xuebao Transactions of the Chinese Society of Agricultural Engineering.,yieldgapestimationbycombiningremotesensingandcropgrowthmodel,Yield gap estimation by combining remote sensing and crop growth model,2005-07-01,Nongye Gongcheng Xuebao Transactions of the Chinese Society of Agricultural Engineering,,2-s2.0-23744444263,23744444263,8,https://api.elsevier.com/content/abstract/scopus_id/23744444263
Cohen A.S. (2005) 'Paleolimnological investigations of anthropogenic environmental change in Lake Tanganyika: IX. Summary of paleorecords of environmental change and catchment deforestation at Lake Tanganyika and impacts on the Lake Tanganyika ecosystem'. Journal of Paleolimnology. https://doi.org/10.1007/s10933-005-2422-4,10.1007/s10933-005-2422-4,Paleolimnological investigations of anthropogenic environmental change in Lake Tanganyika: IX. Summary of paleorecords of environmental change and catchment deforestation at Lake Tanganyika and impacts on the Lake Tanganyika ecosystem,2005-07-01,Journal of Paleolimnology,10.1007/s10933-005-2422-4,2-s2.0-21044433813,21044433813,59,https://api.elsevier.com/content/abstract/scopus_id/21044433813
Kogan F. (2005) 'Modelling corn production in China using AVHRR-based vegetation health indices'. International Journal of Remote Sensing. https://doi.org/10.1080/01431160500034235,10.1080/01431160500034235,Modelling corn production in China using AVHRR-based vegetation health indices,2005-06-10,International Journal of Remote Sensing,10.1080/01431160500034235,2-s2.0-22444446230,22444446230,61,https://api.elsevier.com/content/abstract/scopus_id/22444446230
Haileslassie A. (2005) 'Assessment of soil nutrient depletion and its spatial variability on smallholders' mixed farming systems in Ethiopia using partial versus full nutrient balances'. Agriculture Ecosystems and Environment. https://doi.org/10.1016/j.agee.2004.12.010,10.1016/j.agee.2004.12.010,Assessment of soil nutrient depletion and its spatial variability on smallholders' mixed farming systems in Ethiopia using partial versus full nutrient balances,2005-06-05,Agriculture Ecosystems and Environment,10.1016/j.agee.2004.12.010,2-s2.0-18144430979,18144430979,237,https://api.elsevier.com/content/abstract/scopus_id/18144430979
Younus M.A. (2005) 'Not so high and dry: Patterns of 'autonomous adjustment' to major flooding events in Bangladesh'. Geography.,notsohighanddrypatternsofautonomousadjustmenttomajorfloodingeventsinbangladesh,Not so high and dry: Patterns of 'autonomous adjustment' to major flooding events in Bangladesh,2005-06-01,Geography,,2-s2.0-21244441817,21244441817,9,https://api.elsevier.com/content/abstract/scopus_id/21244441817
Salinger M. (2005) 'Reducing vulnerability of agriculture and forestry to climate variability and change: Workshop summary and recommendations'. Climatic Change. https://doi.org/10.1007/s10584-005-5954-8,10.1007/s10584-005-5954-8,Reducing vulnerability of agriculture and forestry to climate variability and change: Workshop summary and recommendations,2005-05-01,Climatic Change,10.1007/s10584-005-5954-8,2-s2.0-21744433332,21744433332,80,https://api.elsevier.com/content/abstract/scopus_id/21744433332
Easterling W. (2005) 'Assessing the consequences of climate change for food and forest resources: A view from the IPCC'. Climatic Change. https://doi.org/10.1007/s10584-005-5941-0,10.1007/s10584-005-5941-0,Assessing the consequences of climate change for food and forest resources: A view from the IPCC,2005-05-01,Climatic Change,10.1007/s10584-005-5941-0,2-s2.0-21944444816,21944444816,87,https://api.elsevier.com/content/abstract/scopus_id/21944444816
"D'Haeze D. (2005) 'Groundwater extraction for irrigation of Coffea canephora in Ea Tul watershed, Vietnam - A risk evaluation'. Agricultural Water Management. https://doi.org/10.1016/j.agwat.2004.10.003",10.1016/j.agwat.2004.10.003,"Groundwater extraction for irrigation of Coffea canephora in Ea Tul watershed, Vietnam - A risk evaluation",2005-04-20,Agricultural Water Management,10.1016/j.agwat.2004.10.003,2-s2.0-13744250951,13744250951,26,https://api.elsevier.com/content/abstract/scopus_id/13744250951
Syvitski J.P.M. (2005) 'Impact of humans on the flux of terrestrial sediment to the global coastal ocean'. Science. https://doi.org/10.1126/science.1109454,10.1126/science.1109454,Impact of humans on the flux of terrestrial sediment to the global coastal ocean,2005-04-15,Science,10.1126/science.1109454,2-s2.0-17244377701,17244377701,2409,https://api.elsevier.com/content/abstract/scopus_id/17244377701
Sinebo W. (2005) 'Trade off between yield increase and yield stability in three decades of barley breeding in a tropical highland environment'. Field Crops Research. https://doi.org/10.1016/j.fcr.2004.08.009,10.1016/j.fcr.2004.08.009,Trade off between yield increase and yield stability in three decades of barley breeding in a tropical highland environment,2005-04-14,Field Crops Research,10.1016/j.fcr.2004.08.009,2-s2.0-13744250913,13744250913,36,https://api.elsevier.com/content/abstract/scopus_id/13744250913
Zekri S. (2005) 'Estimating the potential gains from water markets: A case study from Tunisia'. Agricultural Water Management. https://doi.org/10.1016/j.agwat.2004.09.018,10.1016/j.agwat.2004.09.018,Estimating the potential gains from water markets: A case study from Tunisia,2005-04-02,Agricultural Water Management,10.1016/j.agwat.2004.09.018,2-s2.0-13444309270,13444309270,35,https://api.elsevier.com/content/abstract/scopus_id/13444309270
Kamara A. (2005) 'Performance of diverse maize genotypes under nitrogen deficiency in the northern Guinea Savanna of Nigeria'. Experimental Agriculture. https://doi.org/10.1017/s0014479704002479,10.1017/s0014479704002479,Performance of diverse maize genotypes under nitrogen deficiency in the northern Guinea Savanna of Nigeria,2005-04-01,Experimental Agriculture,10.1017/s0014479704002479,2-s2.0-18844374175,18844374175,32,https://api.elsevier.com/content/abstract/scopus_id/18844374175
"Amahmid O. (2005) 'Assessment of the health hazards associated with wastewater reuse: Transmission of geohelminthic infections (Marrakech, Morocco)'. International Journal of Environmental Health Research. https://doi.org/10.1080/09603120500062037",10.1080/09603120500062037,"Assessment of the health hazards associated with wastewater reuse: Transmission of geohelminthic infections (Marrakech, Morocco)",2005-04-01,International Journal of Environmental Health Research,10.1080/09603120500062037,2-s2.0-17644376194,17644376194,28,https://api.elsevier.com/content/abstract/scopus_id/17644376194
La Rovere R. (2005) 'Co-evolutionary scenarios of intensification and privatization of resource use in rural communities of south-western Niger'. Agricultural Systems. https://doi.org/10.1016/j.agsy.2004.04.003,10.1016/j.agsy.2004.04.003,Co-evolutionary scenarios of intensification and privatization of resource use in rural communities of south-western Niger,2005-03-01,Agricultural Systems,10.1016/j.agsy.2004.04.003,2-s2.0-12344268134,12344268134,34,https://api.elsevier.com/content/abstract/scopus_id/12344268134
Faisal I.M. (2005) 'An analysis of gender-water nexus in rural Bangladesh'. Journal of Developing Societies. https://doi.org/10.1177/0169796x05054623,10.1177/0169796x05054623,An analysis of gender-water nexus in rural Bangladesh,2005-03-01,Journal of Developing Societies,10.1177/0169796x05054623,2-s2.0-20744434299,20744434299,25,https://api.elsevier.com/content/abstract/scopus_id/20744434299
"Badola R. (2005) 'Valuing ecosystem functions: An empirical study on the storm protection function of Bhitarkanika mangrove ecosystem, India'. Environmental Conservation. https://doi.org/10.1017/s0376892905001967",10.1017/s0376892905001967,"Valuing ecosystem functions: An empirical study on the storm protection function of Bhitarkanika mangrove ecosystem, India",2005-03-01,Environmental Conservation,10.1017/s0376892905001967,2-s2.0-22344454599,22344454599,254,https://api.elsevier.com/content/abstract/scopus_id/22344454599
