citation_raw,record_key,title,coverDate,publicationName,doi,eid,scopus_id,citedby_count,prism_url
Bosshard E. (2025) 'Understanding smallholder decision-making to increase farm tree diversity: Enablers and barriers for forest landscape restoration in Western Kenya'. People and Nature. https://doi.org/10.1002/pan3.10774,10.1002/pan3.10774,Understanding smallholder decision-making to increase farm tree diversity: Enablers and barriers for forest landscape restoration in Western Kenya,2025-01-01,People and Nature,10.1002/pan3.10774,2-s2.0-85216370305,85216370305,0,https://api.elsevier.com/content/abstract/scopus_id/85216370305
"Nakiyemba A. (2025) 'Women's knowledge and perception of flood disasters in Butaleja District, Uganda'. Progress in Disaster Science. https://doi.org/10.1016/j.pdisas.2024.100399",10.1016/j.pdisas.2024.100399,"Women's knowledge and perception of flood disasters in Butaleja District, Uganda",2025-01-01,Progress in Disaster Science,10.1016/j.pdisas.2024.100399,2-s2.0-85212848084,85212848084,0,https://api.elsevier.com/content/abstract/scopus_id/85212848084
Boakye A. (2025) 'Potential of egusi for food and nutrition security in northern Ghana: gender perspectives and social constructs underpinning cultivation and use'. Frontiers in Sustainable Food Systems. https://doi.org/10.3389/fsufs.2025.1446681,10.3389/fsufs.2025.1446681,Potential of egusi for food and nutrition security in northern Ghana: gender perspectives and social constructs underpinning cultivation and use,2025-01-01,Frontiers in Sustainable Food Systems,10.3389/fsufs.2025.1446681,2-s2.0-105007688542,105007688542,0,https://api.elsevier.com/content/abstract/scopus_id/105007688542
Demissie H.S. (2025) 'Evaluation of Yield Stability in Finger Millet (Eleusine coracana L.) Genotypes Using Multivariate Approaches'. Scientifica. https://doi.org/10.1155/sci5/8628260,10.1155/sci5/8628260,Evaluation of Yield Stability in Finger Millet (Eleusine coracana L.) Genotypes Using Multivariate Approaches,2025-01-01,Scientifica,10.1155/sci5/8628260,2-s2.0-105020819815,105020819815,0,https://api.elsevier.com/content/abstract/scopus_id/105020819815
Samoy-Pascual K. (2025) 'Impact of technology bundling on rice productivity: Insights from participatory on-farm trials in the Philippines'. Field Crops Research. https://doi.org/10.1016/j.fcr.2024.109674,10.1016/j.fcr.2024.109674,Impact of technology bundling on rice productivity: Insights from participatory on-farm trials in the Philippines,2025-01-01,Field Crops Research,10.1016/j.fcr.2024.109674,2-s2.0-85209248006,85209248006,1,https://api.elsevier.com/content/abstract/scopus_id/85209248006
Salifu G.A.N. (2025) 'Does livelihood diversification improve food security among rural households?: evidence from Ghana'. African Geographical Review. https://doi.org/10.1080/19376812.2024.2408030,10.1080/19376812.2024.2408030,Does livelihood diversification improve food security among rural households?: evidence from Ghana,2025-01-01,African Geographical Review,10.1080/19376812.2024.2408030,2-s2.0-85205735686,85205735686,1,https://api.elsevier.com/content/abstract/scopus_id/85205735686
Shiferaw W. (2025) 'Assessing Adoption and Farmers’ Perception Toward Climate-Smart Agricultural Practices in Selected Areas of South Ethiopia'. Scientifica. https://doi.org/10.1155/sci5/5828902,10.1155/sci5/5828902,Assessing Adoption and Farmers’ Perception Toward Climate-Smart Agricultural Practices in Selected Areas of South Ethiopia,2025-01-01,Scientifica,10.1155/sci5/5828902,2-s2.0-105021956515,105021956515,0,https://api.elsevier.com/content/abstract/scopus_id/105021956515
Robinson G.M. (2025) 'Three Faces of Rural Resilience in Australia'. Sustainable Development Goals Series. https://doi.org/10.1007/978-981-96-9063-3_9,10.1007/978-981-96-9063-3_9,Three Faces of Rural Resilience in Australia,2025-01-01,Sustainable Development Goals Series,10.1007/978-981-96-9063-3_9,2-s2.0-105020974825,105020974825,0,https://api.elsevier.com/content/abstract/scopus_id/105020974825
Muchabveyo B. (2025) 'Livelihood transitions in selected former homelands of South Africa: A thirty-year systematic literature review'. Development Southern Africa. https://doi.org/10.1080/0376835x.2025.2557217,10.1080/0376835x.2025.2557217,Livelihood transitions in selected former homelands of South Africa: A thirty-year systematic literature review,2025-01-01,Development Southern Africa,10.1080/0376835x.2025.2557217,2-s2.0-105017860118,105017860118,0,https://api.elsevier.com/content/abstract/scopus_id/105017860118
"Lassila M.M. (2025) 'Reindeer herders in the green sacrifice zone: The cumulative impacts of past extractivist dispossessions and recent mining expansion in Sodankylä, Finland'. Journal of Political Ecology. https://doi.org/10.2458/jpe.5696",10.2458/jpe.5696,"Reindeer herders in the green sacrifice zone: The cumulative impacts of past extractivist dispossessions and recent mining expansion in Sodankylä, Finland",2025-01-01,Journal of Political Ecology,10.2458/jpe.5696,2-s2.0-105000675880,105000675880,2,https://api.elsevier.com/content/abstract/scopus_id/105000675880
Surahman S. (2025) 'Solar dryer dome to improve post-harvest processing for smallholder farmers: A sustainable innovation for rural agriculture'. Iop Conference Series Earth and Environmental Science. https://doi.org/10.1088/1755-1315/1576/1/012008,10.1088/1755-1315/1576/1/012008,Solar dryer dome to improve post-harvest processing for smallholder farmers: A sustainable innovation for rural agriculture,2025-01-01,Iop Conference Series Earth and Environmental Science,10.1088/1755-1315/1576/1/012008,2-s2.0-105026383758,105026383758,0,https://api.elsevier.com/content/abstract/scopus_id/105026383758
Heck N. (2025) 'Environmental drivers of shrimp abundance: comparing insights from local ecological knowledge and empirical modeling'. Frontiers in Marine Science. https://doi.org/10.3389/fmars.2025.1589076,10.3389/fmars.2025.1589076,Environmental drivers of shrimp abundance: comparing insights from local ecological knowledge and empirical modeling,2025-01-01,Frontiers in Marine Science,10.3389/fmars.2025.1589076,2-s2.0-105014875884,105014875884,0,https://api.elsevier.com/content/abstract/scopus_id/105014875884
Nyathi D. (2025) 'The socio-economic impact of de-agrarianisation in sub-sahara: A re-look on rural livelihoods and employment'. Journal of Sustainable Development Law and Policy. https://doi.org/10.4314/jsdlp.v16i1.2,10.4314/jsdlp.v16i1.2,The socio-economic impact of de-agrarianisation in sub-sahara: A re-look on rural livelihoods and employment,2025-01-01,Journal of Sustainable Development Law and Policy,10.4314/jsdlp.v16i1.2,2-s2.0-85219028266,85219028266,1,https://api.elsevier.com/content/abstract/scopus_id/85219028266
Lisboa Ribeiro R.d.C. (2025) 'Community‐Supported Agriculture in Brazil: Co‐Responsibility in Agroecological Production to Strengthen Food Security'. Urban Planning. https://doi.org/10.17645/up.9564,10.17645/up.9564,Community‐Supported Agriculture in Brazil: Co‐Responsibility in Agroecological Production to Strengthen Food Security,2025-01-01,Urban Planning,10.17645/up.9564,2-s2.0-105014871572,105014871572,0,https://api.elsevier.com/content/abstract/scopus_id/105014871572
Issifu I. (2025) 'Rethinking cost–benefit analysis for sustainable marine spatial planning'. A Research Agenda for Sustainable Ocean Governance. https://doi.org/10.4337/9781035325757.00027,10.4337/9781035325757.00027,Rethinking cost–benefit analysis for sustainable marine spatial planning,2025-01-01,A Research Agenda for Sustainable Ocean Governance,10.4337/9781035325757.00027,2-s2.0-105005238307,105005238307,0,https://api.elsevier.com/content/abstract/scopus_id/105005238307
Silva Neto J.B. (2025) 'Genome-wide association study for feed efficiency indicator traits in Nellore cattle considering genotype-by-environment interactions'. Frontiers in Genetics. https://doi.org/10.3389/fgene.2025.1539056,10.3389/fgene.2025.1539056,Genome-wide association study for feed efficiency indicator traits in Nellore cattle considering genotype-by-environment interactions,2025-01-01,Frontiers in Genetics,10.3389/fgene.2025.1539056,2-s2.0-105008124691,105008124691,1,https://api.elsevier.com/content/abstract/scopus_id/105008124691
Sivakumar S. (2025) 'ITC e-CHOUPAL: Institution Development and Community Processes Helping Raise Rural Incomes'. Reimagining Institutions Collaborative Pathways to Social Development in India. https://doi.org/10.4324/9781003674245-13,10.4324/9781003674245-13,ITC e-CHOUPAL: Institution Development and Community Processes Helping Raise Rural Incomes,2025-01-01,Reimagining Institutions Collaborative Pathways to Social Development in India,10.4324/9781003674245-13,2-s2.0-105023781846,105023781846,0,https://api.elsevier.com/content/abstract/scopus_id/105023781846
Nash K.L. (2025) 'The Sleeping Giant of Kalimantan: A Review of Fish and Fisheries of the Peatlands'. Reviews in Fisheries Science and Aquaculture. https://doi.org/10.1080/23308249.2025.2543806,10.1080/23308249.2025.2543806,The Sleeping Giant of Kalimantan: A Review of Fish and Fisheries of the Peatlands,2025-01-01,Reviews in Fisheries Science and Aquaculture,10.1080/23308249.2025.2543806,2-s2.0-105013576394,105013576394,0,https://api.elsevier.com/content/abstract/scopus_id/105013576394
Murata T. (2025) 'Research on the Practical Application of Grassland Plants for Restoring Degraded Grasslands and Promoting Healthy Growth of Livestock in Mongolia'. Sustainable Development Goals Series. https://doi.org/10.1007/978-981-96-7117-5_9,10.1007/978-981-96-7117-5_9,Research on the Practical Application of Grassland Plants for Restoring Degraded Grasslands and Promoting Healthy Growth of Livestock in Mongolia,2025-01-01,Sustainable Development Goals Series,10.1007/978-981-96-7117-5_9,2-s2.0-105010029511,105010029511,0,https://api.elsevier.com/content/abstract/scopus_id/105010029511
Rahman M.M. (2025) 'Flood impact on men’s mental health: evidence from flood-prone areas of Bangladesh'. Frontiers in Public Health. https://doi.org/10.3389/fpubh.2025.1529558,10.3389/fpubh.2025.1529558,Flood impact on men’s mental health: evidence from flood-prone areas of Bangladesh,2025-01-01,Frontiers in Public Health,10.3389/fpubh.2025.1529558,2-s2.0-105002708303,105002708303,3,https://api.elsevier.com/content/abstract/scopus_id/105002708303
Kumar R. (2025) 'Greening rice-fallow areas: integrating pulses and oilseeds for sustainable cropping in eastern India'. Frontiers in Sustainable Food Systems. https://doi.org/10.3389/fsufs.2025.1502759,10.3389/fsufs.2025.1502759,Greening rice-fallow areas: integrating pulses and oilseeds for sustainable cropping in eastern India,2025-01-01,Frontiers in Sustainable Food Systems,10.3389/fsufs.2025.1502759,2-s2.0-105008351450,105008351450,2,https://api.elsevier.com/content/abstract/scopus_id/105008351450
"Jothieswaran V. (2025) 'The role of fisheries sector in India’s Blue Economy: An integration of economic vitality, sustainability and future potential'. Plant Science Today. https://doi.org/10.14719/pst.8150",10.14719/pst.8150,"The role of fisheries sector in India’s Blue Economy: An integration of economic vitality, sustainability and future potential",2025-01-01,Plant Science Today,10.14719/pst.8150,2-s2.0-105006708649,105006708649,0,https://api.elsevier.com/content/abstract/scopus_id/105006708649
Al-Allo H.H.B. (2025) 'The effect of the starting nitrogen dose under different irrigation regimes on the yield of Kabuli chickpeas'. Proceedings on Applied Botany Genetics and Breeding. https://doi.org/10.30901/2227-8834-2025-3-57-67,10.30901/2227-8834-2025-3-57-67,The effect of the starting nitrogen dose under different irrigation regimes on the yield of Kabuli chickpeas,2025-01-01,Proceedings on Applied Botany Genetics and Breeding,10.30901/2227-8834-2025-3-57-67,2-s2.0-105019781655,105019781655,0,https://api.elsevier.com/content/abstract/scopus_id/105019781655
"Bai J. (2025) 'Spectral Technology in Vegetable Production Detection: Research Progress, Challenges and Suggestions'. Smart Agriculture. https://doi.org/10.12133/j.smartag.sa202504027",10.12133/j.smartag.sa202504027,"Spectral Technology in Vegetable Production Detection: Research Progress, Challenges and Suggestions",2025-01-01,Smart Agriculture,10.12133/j.smartag.sa202504027,2-s2.0-105020197723,105020197723,0,https://api.elsevier.com/content/abstract/scopus_id/105020197723
Jaber L.S. (2025) 'Management strategies for sustainable goat production'. Sustainable Goat Production in the Changing Climate. https://doi.org/10.1016/b978-0-443-13525-5.00016-4,10.1016/b978-0-443-13525-5.00016-4,Management strategies for sustainable goat production,2025-01-01,Sustainable Goat Production in the Changing Climate,10.1016/b978-0-443-13525-5.00016-4,2-s2.0-105011233612,105011233612,0,https://api.elsevier.com/content/abstract/scopus_id/105011233612
González R.A. (2025) 'Impact of Fisheries on Marine Ecosystems'. Marine Ecology an Ecosystemic View of Anthropogenic Impacts Volume 2. https://doi.org/10.1201/9781003024613-3,10.1201/9781003024613-3,Impact of Fisheries on Marine Ecosystems,2025-01-01,Marine Ecology an Ecosystemic View of Anthropogenic Impacts Volume 2,10.1201/9781003024613-3,2-s2.0-105007396784,105007396784,1,https://api.elsevier.com/content/abstract/scopus_id/105007396784
"Santos G. (2025) 'Typhoon Odette (Rai): Rapid intensification, devastation, and lessons for resilient recovery in the Philippines'. Tropical Cyclone Research and Review. https://doi.org/10.1016/j.tcrr.2025.11.003",10.1016/j.tcrr.2025.11.003,"Typhoon Odette (Rai): Rapid intensification, devastation, and lessons for resilient recovery in the Philippines",2025-01-01,Tropical Cyclone Research and Review,10.1016/j.tcrr.2025.11.003,2-s2.0-105024889069,105024889069,0,https://api.elsevier.com/content/abstract/scopus_id/105024889069
